X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y,A
2.12,3.5,66,0.78,32.5,705.2631425,4,1.0,5,0.0,1,1
-0.02,3.3,69,-0.78,32.0,677.3684059999998,4,1.0,3,0.0,1,1
0.93,3.3,66,1.07,45.0,882.631555,4,1.0,4,0.0,1,1
-0.39,3.5,68,-0.32,41.0,839.4736630000001,4,1.0,5,0.0,1,1
0.19,3.1,68,0.78,37.0,736.315771,4,1.0,4,0.0,1,1
0.47,3.3,65,0.14,39.0,787.894717,4,0.0,3,0.0,1,1
0.0,2.2,61,0.0,44.0,756.842082,4,1.0,6,0.0,1,1
0.0,2.9,58,-2.39,18.5,424.2105205,4,0.0,1,0.0,0,0
1.44,2.8,63,1.27,43.0,801.052609,4,0.0,1,0.0,1,1
-0.44,3.1,68,-0.27,37.5,744.2105075000002,3,0.0,3,0.0,1,1
0.37,3.4,67,0.63,35.0,734.736825,4,1.0,4,0.0,1,1
0.0,3.3,67,-0.55,31.5,669.4736695,2,1.0,6,0.0,1,0
-0.11,3.5,67,0.05,33.0,713.157879,3,0.0,3,1.0,0,1
0.02,3.4,51,0.14,38.0,782.1052440000002,4,0.0,4,0.0,1,1
-0.7,2.9,69,-0.28,29.0,589.999987,5,1.0,3,0.0,1,1
0.0,3.6,69,-1.65,25.0,596.842095,2,0.0,4,0.0,0,0
0.58,3.4,69,0.92,42.0,845.2631359999998,4,0.0,3,0.0,1,1
0.0,3.5,57,0.0,41.0,839.4736630000001,4,0.0,5,0.0,0,1
0.43,3.6,69,-0.08,36.0,770.526298,3,0.0,3,0.0,1,1
0.0,2.9,67,-0.22,40.0,763.6841900000002,4,0.0,3,0.0,0,1
-1.0,3.0,64,-0.3,28.0,584.210514,4,1.0,4,0.0,1,1
-0.13,3.2,67,1.3,38.0,762.1052440000002,5,0.0,6,0.0,1,0
0.0,3.4,67,0.0,21.0,513.684203,3,1.0,0,1.0,0,1
-0.84,2.7,68,0.01,39.0,727.894717,4,1.0,3,0.0,1,1
-0.55,3.1,69,-0.01,39.0,767.894717,4,1.0,5,0.0,1,1
-1.07,3.3,68,-0.67,29.0,629.999987,3,0.0,5,0.0,1,0
-0.45,0.0,60,-0.23,35.0,0.0,4,0.0,3,0.0,1,0
-0.67,2.9,68,-0.77,31.0,621.578933,1,1.0,4,0.0,1,0
-0.82,2.9,57,-1.14,30.0,605.78946,2,0.0,4,1.0,1,0
-1.13,3.5,60,-0.64,45.0,902.631555,2,0.0,6,0.0,0,1
0.0,2.8,67,0.15,37.0,706.315771,3,0.0,3,0.0,0,1
-0.25,3.6,69,0.48,47.0,944.210501,4,1.0,5,0.0,1,1
0.1,3.6,68,0.06,42.0,865.2631359999998,4,0.0,5,0.0,1,1
1.0,3.7,70,0.94,44.0,906.842082,4,1.0,4,0.0,1,1
0.05,2.8,69,0.0,36.0,690.526298,4,1.0,3,0.0,1,1
-0.1,3.3,67,-0.24,42.0,835.263136,5,0.0,5,0.0,1,1
0.31,3.3,68,-0.02,34.0,708.9473519999998,4,0.0,5,0.0,1,1
0.0,3.2,65,0.0,40.0,793.6841900000002,2,1.0,3,0.0,0,1
-0.86,3.3,67,-1.66,42.0,835.263136,2,0.0,5,0.0,1,1
0.0,2.6,64,-3.07,19.5,409.9999935,2,0.0,4,0.0,0,0
-0.04,3.4,64,-0.3,43.0,861.052609,2,0.0,6,0.0,1,1
0.19,3.3,68,0.53,39.0,787.894717,2,0.0,3,0.0,1,1
-0.14,3.6,60,-0.26,43.0,881.052609,3,1.0,5,0.0,1,1
1.08,3.4,69,0.84,38.0,782.1052440000002,4,1.0,3,0.0,1,1
0.0,4.0,67,0.0,46.0,968.421028,3,1.0,6,0.0,1,1
0.0,3.2,69,0.79,36.0,730.526298,4,1.0,3,0.0,0,1
-0.93,3.4,64,-0.71,37.0,766.315771,4,1.0,4,0.0,1,1
0.0,2.3,61,1.05,29.0,529.999987,3,1.0,1,0.0,0,1
1.97,3.3,54,1.51,36.0,740.526298,4,1.0,3,1.0,0,1
-0.29,3.0,68,0.4,46.0,868.421028,2,1.0,4,0.0,1,1
-0.55,3.4,55,0.12,31.5,679.4736695,3,1.0,4,1.0,1,1
0.35,3.0,65,0.75,44.0,836.842082,4,0.0,3,0.0,1,0
-0.34,3.6,67,-0.57,28.0,644.210514,3,0.0,3,0.0,1,1
-1.62,3.3,68,-1.52,30.5,653.6841965,3,0.0,3,0.0,1,1
1.18,3.3,68,1.43,47.0,914.210501,4,0.0,4,0.0,1,1
-0.01,3.7,67,0.14,41.0,859.4736630000001,4,1.0,5,0.0,1,1
-0.7,2.8,68,-0.39,43.0,801.052609,3,1.0,4,0.0,1,1
1.46,3.2,65,1.92,40.0,793.6841900000002,4,1.0,3,0.0,1,1
-1.6,2.9,67,-1.94,29.0,589.999987,4,0.0,6,0.0,1,0
0.44,3.4,65,-0.03,32.5,695.2631425,3,1.0,2,0.0,1,1
0.65,3.2,64,1.12,41.0,809.473663,2,1.0,3,0.0,1,1
0.0,3.5,69,0.0,34.0,728.9473519999998,3,0.0,5,0.0,0,1
0.0,3.2,67,0.0,40.0,793.6841900000002,3,0.0,2,0.0,0,0
-0.35,3.0,67,0.65,26.0,552.631568,5,1.0,0,0.0,0,1
-0.99,3.0,68,-0.73,38.5,749.9999805,5,0.0,4,0.0,1,1
-0.18,3.5,66,0.46,35.0,744.736825,3,0.0,4,1.0,1,1
-0.44,3.3,65,-0.68,37.0,756.315771,3,0.0,3,0.0,1,1
-0.36,3.1,69,-0.11,42.0,815.263136,4,1.0,4,0.0,1,1
0.06,3.3,68,-0.07,28.0,614.210514,4,1.0,2,0.0,1,1
-0.3,3.0,68,0.36,38.0,742.1052440000002,4,1.0,3,0.0,1,1
2.19,4.0,70,1.72,39.0,857.894717,4,1.0,4,0.0,1,1
-0.57,3.1,69,-0.98,38.0,752.1052440000002,4,1.0,6,0.0,1,1
0.71,3.6,68,0.1,35.7,765.7894561,2,0.0,4,0.0,1,1
0.32,2.3,56,0.75,28.0,514.210514,2,1.0,1,0.0,1,1
-0.9,3.0,68,-0.34,34.0,678.9473519999998,4,1.0,6,0.0,1,0
0.65,3.2,66,0.56,31.5,659.4736695,3,1.0,3,1.0,1,1
0.0,3.7,69,2.69,19.0,512.105257,0,0.0,3,0.0,0,0
-0.84,3.1,58,-0.74,36.0,720.526298,3,1.0,3,0.0,1,1
0.41,3.8,68,-0.05,40.0,853.6841900000002,4,1.0,4,0.0,1,1
0.0,3.4,69,0.0,25.0,576.842095,3,1.0,4,0.0,1,0
0.35,3.7,69,0.48,34.0,748.9473519999998,4,0.0,5,0.0,1,1
-1.06,3.3,60,-0.44,17.0,440.526311,3,0.0,2,0.0,1,0
-0.14,2.8,67,-0.01,37.0,706.315771,3,0.0,4,0.0,0,0
0.0,2.8,66,0.0,32.0,627.3684059999998,3,1.0,5,1.0,0,0
0.39,2.7,62,0.84,41.0,759.473663,3,1.0,4,1.0,1,1
-0.75,2.6,69,-0.25,37.0,686.315771,4,1.0,4,0.0,1,1
-0.42,4.0,67,-0.3,36.0,810.526298,2,0.0,4,0.0,1,1
0.0,3.9,70,0.0,37.0,816.315771,4,0.0,6,0.0,1,1
0.3,3.7,56,0.33,36.0,780.526298,2,1.0,4,0.0,1,1
0.25,3.7,69,0.67,42.0,875.2631359999998,3,1.0,4,0.0,0,1
-1.26,3.1,66,-0.65,26.0,562.631568,0,0.0,5,0.0,1,0
-0.12,3.4,69,0.12,41.0,829.473663,4,1.0,6,0.0,1,1
0.05,3.9,69,-0.04,41.0,879.4736630000001,4,1.0,6,0.0,1,1
0.1,3.6,69,0.06,46.0,928.421028,4,0.0,6,0.0,1,0
-0.84,2.9,69,-0.29,39.0,747.894717,4,1.0,4,0.0,1,1
-0.73,3.6,68,-0.78,44.0,896.842082,4,0.0,6,0.0,1,0
-1.41,3.9,69,-1.52,47.0,974.210501,5,0.0,5,0.0,0,0
-0.81,3.5,55,-1.23,35.0,744.736825,4,1.0,4,0.0,0,1
0.62,3.2,65,0.89,33.0,683.157879,4,1.0,3,0.0,1,1
0.66,3.4,69,0.71,35.0,734.736825,4,0.0,3,0.0,1,1
-1.92,3.0,67,-2.11,25.5,544.7368315,4,1.0,4,0.0,1,0
-0.72,3.0,69,-0.05,38.0,742.1052440000002,4,1.0,3,0.0,1,1
1.03,3.6,68,0.56,36.0,770.526298,3,0.0,5,0.0,1,0
0.04,3.2,69,0.76,41.0,809.473663,4,0.0,4,0.0,1,1
0.81,2.7,67,0.69,32.0,617.3684059999998,4,1.0,5,0.0,1,1
-1.13,3.3,71,-0.46,41.0,819.473663,2,1.0,3,0.0,1,1
-0.62,3.0,69,-0.95,32.0,647.3684059999998,3,0.0,4,0.0,1,1
-0.43,3.2,68,-0.28,41.0,809.473663,3,1.0,4,0.0,1,1
-2.15,2.2,57,-1.65,40.0,693.6841900000002,1,1.0,5,0.0,0,0
0.0,3.1,64,-0.25,38.0,752.1052440000002,2,0.0,3,0.0,0,0
0.0,3.6,69,0.0,33.0,723.157879,3,0.0,3,0.0,0,1
-0.31,2.6,65,0.1,46.0,828.421028,3,1.0,3,0.0,1,1
0.12,3.2,67,-0.36,32.0,667.3684059999998,3,1.0,3,0.0,1,1
1.95,3.3,66,1.51,41.0,819.473663,4,1.0,3,0.0,1,1
-0.44,3.6,69,-0.84,37.0,786.315771,3,0.0,5,0.0,1,0
0.0,2.9,68,-1.71,44.0,826.842082,4,0.0,4,0.0,0,1
0.0,3.5,60,0.0,42.0,855.2631359999998,3,0.0,3,0.0,1,1
-0.67,3.6,65,-0.15,38.0,802.1052440000002,3,0.0,4,0.0,1,1
0.23,3.8,67,0.31,36.0,790.526298,4,1.0,4,0.0,1,1
-2.22,2.5,69,-1.65,36.0,660.526298,3,1.0,3,0.0,1,1
-0.53,3.2,68,-0.08,33.5,691.0526155,3,1.0,3,0.0,1,1
0.84,3.2,60,1.55,32.0,667.3684059999998,4,1.0,3,1.0,1,1
-1.6,3.2,31,-0.98,29.0,619.999987,3,0.0,4,1.0,0,1
1.04,3.6,68,1.31,43.0,881.052609,4,1.0,4,0.0,1,1
0.38,3.3,65,1.0,16.0,424.736838,1,0.0,1,0.0,1,0
-0.7,2.4,68,-0.06,39.0,697.894717,2,1.0,4,0.0,1,0
0.35,3.4,65,0.39,34.0,718.9473519999998,3,1.0,4,0.0,1,1
0.0,3.4,69,-0.26,45.0,892.631555,4,0.0,6,0.0,1,0
0.24,3.1,67,-0.03,39.0,767.894717,4,0.0,3,0.0,1,1
-0.49,3.8,69,-0.21,44.0,916.842082,3,0.0,4,0.0,1,1
0.0,3.4,55,0.41,32.0,687.3684059999998,4,0.0,3,0.0,0,1
0.54,3.4,69,0.24,41.0,829.473663,4,0.0,4,0.0,1,1
-0.48,3.9,69,0.31,26.0,642.631568,4,0.0,2,0.0,1,1
0.0,3.4,68,-0.14,40.0,813.6841900000002,4,1.0,4,0.0,0,1
0.0,0.0,55,-1.61,33.0,0.0,3,1.0,4,0.0,0,1
0.76,3.1,67,0.91,45.0,862.631555,5,1.0,3,0.0,1,1
1.44,3.1,67,0.98,33.0,673.157879,2,0.0,3,1.0,1,1
2.21,3.3,66,1.7,40.0,803.6841900000002,4,1.0,3,0.0,1,1
0.49,3.2,32,-0.13,36.0,730.526298,2,1.0,1,0.0,1,1
0.27,3.2,69,-0.24,42.0,825.263136,4,1.0,5,0.0,1,1
0.51,3.4,68,0.57,37.0,766.315771,3,1.0,3,0.0,1,1
2.22,3.9,62,1.74,44.0,926.842082,4,0.0,3,0.0,1,1
-0.76,2.9,69,0.02,28.0,574.210514,4,0.0,1,0.0,1,0
0.96,3.6,67,0.75,41.5,857.3683994999999,4,1.0,5,0.0,1,1
-1.37,2.6,67,-0.97,34.5,646.8420884999998,4,1.0,4,0.0,1,0
1.01,2.9,69,1.17,44.0,826.842082,4,0.0,6,0.0,1,1
0.0,3.1,49,-2.68,22.0,499.473676,2,0.0,0,1.0,0,0
0.75,3.5,68,1.5,33.5,721.0526155,4,1.0,3,0.0,1,1
-1.27,3.3,63,-1.11,33.0,693.157879,2,1.0,4,0.0,1,0
-0.74,3.3,69,-0.26,32.0,677.3684059999998,4,0.0,3,0.0,1,0
-0.67,3.5,69,-0.24,41.0,839.4736630000001,3,0.0,5,0.0,1,1
-0.07,3.2,69,-0.08,30.5,643.6841965,4,1.0,3,0.0,1,1
-0.17,3.6,69,-0.1,29.0,659.999987,4,0.0,3,0.0,1,1
0.0,3.7,66,0.0,32.0,717.3684059999998,2,1.0,5,0.0,0,1
-0.3,3.4,68,-0.03,34.0,718.9473519999998,4,1.0,5,0.0,1,1
-0.59,3.2,68,-0.08,39.0,777.894717,4,0.0,5,1.0,1,1
1.09,3.3,70,0.6,37.0,756.315771,4,1.0,4,0.0,1,1
0.18,3.5,69,0.67,46.0,918.421028,5,1.0,5,0.0,1,1
-0.47,3.5,68,-0.3,29.0,649.999987,4,1.0,3,0.0,1,1
0.0,3.8,55,0.0,44.0,916.842082,4,0.0,6,0.0,1,1
0.0,3.3,67,0.17,45.0,882.631555,3,0.0,4,0.0,0,1
0.0,3.9,69,0.0,46.0,958.421028,4,0.0,6,0.0,0,1
1.44,3.6,53,1.01,44.0,896.842082,4,1.0,5,0.0,0,1
0.2,3.5,64,0.16,42.0,855.2631359999998,4,1.0,4,0.0,1,1
-0.12,3.1,68,-0.25,37.0,736.315771,5,1.0,3,0.0,1,1
-1.65,3.0,61,-1.8,31.0,631.578933,1,1.0,4,0.0,1,0
-0.87,2.0,57,-0.04,32.0,547.3684059999998,4,0.0,1,0.0,0,1
0.62,2.8,66,0.73,40.0,753.6841900000002,4,0.0,3,1.0,1,1
1.39,3.6,64,1.02,45.0,912.631555,3,1.0,5,0.0,1,1
0.0,3.7,63,-3.11,45.0,922.631555,4,1.0,5,0.0,0,1
-1.01,3.0,68,-0.14,39.0,757.894717,4,1.0,5,0.0,1,1
-0.95,0.0,59,-0.39,26.0,0.0,4,1.0,5,1.0,1,0
-0.91,3.0,53,-1.1,40.0,773.6841900000002,3,1.0,4,0.0,1,1
-0.79,3.4,67,-0.5,46.0,908.421028,5,1.0,6,0.0,0,1
0.53,3.0,68,0.81,38.0,742.1052440000002,1,0.0,3,0.0,1,1
0.61,3.9,68,0.96,41.0,879.4736630000001,2,0.0,3,0.0,1,1
0.0,2.5,62,0.34,35.0,644.736825,4,1.0,3,1.0,0,1
0.92,2.7,69,0.78,30.5,593.6841965,4,0.0,2,0.0,1,1
0.0,3.5,70,-0.56,34.0,728.9473519999998,3,1.0,3,0.0,0,1
0.75,3.6,69,0.46,37.0,786.315771,4,0.0,3,0.0,1,1
1.44,3.4,65,1.31,43.0,861.052609,3,1.0,4,0.0,1,1
-2.21,3.2,69,-1.03,35.0,714.736825,2,0.0,3,0.0,0,1
1.46,3.8,67,1.17,44.0,916.842082,4,1.0,5,0.0,1,1
-0.11,3.8,69,0.5,24.5,608.9473585,4,0.0,3,0.0,1,1
-0.67,2.8,42,-0.76,35.5,682.6315615,3,0.0,3,0.0,1,1
0.0,2.9,66,-2.58,27.5,566.3157775000002,4,1.0,5,0.0,0,0
1.74,3.0,52,1.7,39.0,757.894717,4,0.0,3,1.0,1,1
0.0,3.2,30,2.04,37.0,746.315771,2,1.0,4,0.0,0,1
-1.52,2.6,68,-1.28,30.5,583.6841965,4,1.0,4,0.0,1,0
0.19,2.7,65,0.46,34.0,648.9473519999998,4,1.0,2,0.0,1,1
0.7,3.2,69,0.64,46.0,888.421028,3,1.0,4,0.0,1,1
-0.68,3.7,64,0.17,32.0,717.3684059999998,4,0.0,3,0.0,1,1
-0.3,3.7,49,-0.32,33.0,733.157879,2,0.0,5,1.0,0,1
0.53,4.0,66,0.04,37.0,826.315771,3,0.0,4,0.0,1,1
1.14,3.3,71,1.07,43.0,851.052609,3,0.0,5,0.0,1,1
1.2,3.5,62,1.34,32.0,697.3684059999998,2,0.0,3,0.0,1,1
0.0,3.6,61,0.68,41.0,849.4736630000001,3,1.0,3,0.0,0,1
-0.55,2.6,60,-0.39,33.0,623.157879,3,1.0,2,1.0,0,1
0.53,3.3,67,0.48,32.0,677.3684059999998,0,1.0,2,0.0,1,1
2.31,3.4,67,1.88,38.0,782.1052440000002,4,0.0,3,0.0,1,1
-1.46,3.3,69,-0.82,33.0,693.157879,4,0.0,4,0.0,0,1
1.47,3.7,51,0.88,43.0,891.052609,3,0.0,3,0.0,1,1
-0.35,3.3,62,-0.09,37.5,764.2105075000002,4,1.0,4,0.0,1,1
0.0,3.6,69,0.0,37.0,786.315771,3,0.0,3,0.0,1,1
0.0,3.5,60,-0.05,37.0,776.315771,2,1.0,4,0.0,0,1
-1.29,3.7,52,-0.96,27.0,638.4210410000002,4,1.0,2,0.0,1,1
-1.28,2.7,66,0.15,39.0,727.894717,4,0.0,3,0.0,1,1
0.0,4.0,65,0.0,46.0,968.421028,4,0.0,6,0.0,1,1
0.63,2.7,63,0.92,40.0,743.6841900000002,5,1.0,3,0.0,1,1
-0.6,3.1,68,-0.51,39.0,767.894717,4,1.0,3,0.0,1,1
-1.22,2.9,60,-0.5,16.0,384.736838,4,1.0,3,1.0,1,0
-0.89,2.9,69,-1.23,35.0,684.736825,4,1.0,2,0.0,1,1
0.87,3.9,69,0.56,42.0,895.2631359999998,2,0.0,4,0.0,1,1
0.27,3.3,66,0.87,47.0,914.210501,4,0.0,6,0.0,1,1
-0.94,2.9,63,-0.85,40.0,763.6841900000002,3,0.0,6,0.0,1,0
0.04,3.0,65,-0.49,44.0,836.842082,3,1.0,6,0.0,1,1
0.08,3.7,69,0.03,48.0,969.999974,3,1.0,5,0.0,1,1
-0.05,3.2,69,0.21,41.0,809.473663,4,1.0,4,0.0,1,1
0.4,3.3,69,0.97,34.0,708.9473519999998,3,1.0,4,0.0,1,0
0.6,3.7,61,0.55,28.0,654.210514,1,0.0,4,0.0,1,0
-2.17,3.1,65,-1.69,38.0,752.1052440000002,3,0.0,2,0.0,0,1
-1.62,3.0,63,-1.77,28.0,584.210514,3,1.0,6,0.0,1,0
-0.65,3.1,69,-0.17,38.0,752.1052440000002,5,1.0,3,0.0,1,1
-1.6,3.3,41,-1.29,35.0,724.736825,5,0.0,4,0.0,1,1
0.04,3.5,69,-0.16,41.0,839.4736630000001,3,1.0,5,0.0,1,1
-0.96,3.4,69,-0.6,32.5,695.2631425,4,0.0,4,0.0,1,1
0.47,2.9,59,0.42,45.0,842.631555,4,1.0,3,0.0,1,1
0.01,3.2,45,-0.21,41.0,809.473663,2,1.0,5,1.0,0,1
-1.58,2.7,62,-1.16,37.0,696.315771,5,0.0,6,0.0,1,1
1.08,3.6,68,0.87,29.0,659.999987,4,0.0,5,1.0,1,1
-0.27,3.6,69,0.5,32.0,707.3684059999998,3,1.0,4,0.0,1,1
1.42,3.3,67,2.18,33.5,701.0526155,2,1.0,5,1.0,1,1
1.36,3.9,58,1.32,36.0,800.526298,2,1.0,4,0.0,1,1
-0.72,3.1,68,-0.7,35.0,704.736825,3,1.0,3,0.0,1,1
0.0,3.9,67,0.0,44.0,926.842082,3,1.0,6,0.0,1,1
1.82,3.3,66,1.37,41.0,819.473663,3,1.0,5,0.0,1,1
-0.01,3.6,64,0.77,44.0,896.842082,4,1.0,5,0.0,1,1
0.0,2.4,68,-2.15,38.0,682.1052440000002,3,1.0,3,0.0,1,0
0.52,3.2,66,0.34,31.0,651.578933,3,0.0,2,0.0,1,1
0.65,3.6,64,0.6,40.0,833.6841900000002,4,0.0,5,0.0,1,1
0.0,3.1,50,0.0,37.0,736.315771,3,0.0,5,1.0,0,1
-1.44,3.0,66,-1.0,35.0,694.736825,3,1.0,5,0.0,1,1
0.0,2.5,63,0.0,47.0,834.210501,4,1.0,3,0.0,0,1
0.52,3.4,68,0.83,32.0,687.3684059999998,4,0.0,4,0.0,1,1
0.05,3.0,69,0.17,33.0,663.157879,4,1.0,3,0.0,1,1
0.97,2.9,67,0.89,30.0,605.78946,2,0.0,2,0.0,0,1
0.77,3.1,67,1.03,34.0,688.9473519999998,3,0.0,3,0.0,1,1
0.0,3.3,68,2.45,34.0,708.9473519999998,5,0.0,6,0.0,1,1
-0.07,2.5,68,1.06,35.0,644.736825,4,1.0,3,1.0,1,1
0.0,2.8,51,-1.88,32.0,627.3684059999998,3,1.0,3,1.0,0,1
-0.06,3.6,65,-0.26,41.0,849.4736630000001,4,0.0,5,0.0,1,1
1.24,3.6,67,0.97,38.0,802.1052440000002,3,1.0,4,0.0,1,1
0.0,3.2,61,0.0,35.0,714.736825,3,0.0,4,0.0,0,0
0.0,3.7,68,1.75,34.0,748.9473519999998,4,0.0,4,0.0,0,1
-0.8,3.5,68,-0.66,28.0,634.210514,3,1.0,3,0.0,1,0
-0.79,2.9,69,-0.34,37.0,716.315771,4,1.0,2,0.0,1,1
-2.05,3.5,69,-1.36,32.0,697.3684059999998,3,0.0,6,0.0,1,0
-0.07,2.8,67,0.31,36.0,690.526298,4,0.0,4,0.0,1,0
0.52,3.3,59,1.3,44.0,866.842082,2,0.0,4,0.0,1,1
0.48,3.4,68,0.11,36.0,750.526298,4,1.0,4,0.0,1,1
-0.33,3.7,65,-0.03,34.0,748.9473519999998,3,1.0,4,0.0,0,1
-1.1,3.2,67,-1.12,34.0,698.9473519999998,0,0.0,4,0.0,1,1
0.23,3.6,69,-0.21,37.0,786.315771,3,0.0,4,0.0,1,1
0.37,3.5,67,0.7,37.0,776.315771,4,0.0,4,0.0,1,1
-2.46,3.0,54,-2.46,34.5,686.8420884999998,3,0.0,3,1.0,0,1
-1.16,2.9,69,-1.38,31.0,621.578933,4,1.0,5,0.0,1,0
0.78,3.0,68,0.57,39.0,757.894717,4,0.0,3,0.0,1,1
0.0,3.6,55,0.0,35.0,754.736825,1,0.0,5,1.0,0,1
0.04,2.8,70,0.08,43.0,801.052609,5,0.0,4,0.0,1,1
0.93,3.5,69,1.0,43.0,871.052609,3,1.0,4,0.0,1,1
-0.18,3.6,54,-0.02,39.0,817.894717,3,1.0,3,0.0,1,1
-1.17,3.7,51,-0.54,35.0,764.736825,2,1.0,3,0.0,1,1
0.0,3.3,66,0.0,40.0,803.6841900000002,4,0.0,3,0.0,1,1
0.35,3.4,69,0.6,39.0,797.894717,3,0.0,4,0.0,1,1
0.2,3.2,69,0.11,35.0,714.736825,5,1.0,4,0.0,1,1
1.42,3.1,67,1.58,37.0,736.315771,4,1.0,3,0.0,1,1
-0.78,3.5,69,-0.79,37.0,776.315771,4,1.0,3,0.0,1,0
1.39,3.3,68,0.7,36.0,740.526298,4,1.0,3,0.0,1,1
1.84,3.5,68,0.84,45.0,902.631555,4,0.0,4,0.0,1,1
0.0,3.0,68,-0.53,46.0,868.421028,4,1.0,6,0.0,1,0
1.37,3.7,41,1.15,42.0,875.2631359999998,3,1.0,3,1.0,0,1
0.0,3.5,64,0.0,37.5,784.2105075000002,4,0.0,4,0.0,1,1
-0.05,3.3,49,1.06,36.0,740.526298,3,0.0,3,1.0,1,1
-0.79,2.7,67,-0.6,35.0,664.736825,3,0.0,2,0.0,1,1
-0.33,3.6,68,0.18,39.0,817.894717,4,1.0,4,0.0,1,1
-0.36,2.6,67,0.12,31.0,591.578933,5,0.0,3,1.0,1,1
-1.46,3.0,69,-0.69,42.0,805.263136,4,0.0,4,0.0,1,0
0.34,3.9,60,0.93,35.0,784.736825,3,1.0,6,0.0,1,1
-1.0,3.6,69,-0.15,46.0,928.421028,3,0.0,6,0.0,1,1
1.52,3.9,69,1.42,41.0,879.4736630000001,2,1.0,6,0.0,1,1
0.69,3.3,69,0.6,34.5,716.8420884999998,5,1.0,3,0.0,1,1
0.0,2.8,66,0.0,39.0,737.894717,4,0.0,5,1.0,1,1
-1.11,2.5,64,0.16,28.0,534.210514,4,0.0,4,1.0,0,0
-3.16,3.0,54,-3.3,20.0,457.89473,2,0.0,5,0.0,0,1
1.85,3.9,69,1.7,37.0,816.315771,4,0.0,5,0.0,1,0
-1.02,3.7,68,-1.37,44.0,906.842082,3,0.0,5,0.0,1,1
-2.08,3.5,68,-0.88,30.0,665.78946,4,1.0,3,0.0,1,1
-0.31,3.3,69,-0.62,39.0,787.894717,4,1.0,4,0.0,1,1
0.43,3.3,68,-0.05,40.0,803.6841900000002,4,1.0,4,0.0,1,1
0.6,3.3,69,1.04,42.0,835.263136,0,1.0,4,0.0,1,1
1.14,3.6,68,1.33,45.0,912.631555,4,0.0,6,0.0,1,1
0.24,2.9,54,0.5,35.0,684.736825,4,1.0,2,0.0,1,1
-0.65,3.0,65,-1.25,38.0,742.1052440000002,3,0.0,4,0.0,1,1
0.0,3.6,66,-0.78,45.0,912.631555,4,0.0,5,0.0,0,1
1.09,3.1,64,0.69,39.0,767.894717,3,1.0,3,0.0,0,1
-1.36,2.6,69,-1.28,27.0,528.4210410000002,3,0.0,3,0.0,1,0
-2.47,3.2,64,-1.97,47.0,904.210501,3,1.0,3,0.0,0,1
-1.34,3.0,67,-1.4,36.0,710.526298,3,1.0,3,0.0,1,1
0.0,2.2,62,-1.03,31.0,551.578933,4,1.0,4,1.0,0,0
0.76,3.7,69,0.88,41.0,859.4736630000001,2,1.0,4,0.0,1,1
2.95,3.5,68,3.1,42.0,855.2631359999998,2,0.0,3,0.0,0,1
-0.03,2.2,67,-0.1,35.0,614.736825,4,1.0,3,0.0,1,1
0.71,3.1,69,0.76,32.0,657.3684059999998,3,0.0,3,0.0,1,1
0.16,3.5,57,0.42,34.0,728.9473519999998,0,1.0,4,0.0,1,1
1.48,3.8,66,1.32,41.0,869.4736630000001,3,1.0,4,0.0,1,1
-1.02,3.2,69,0.56,39.0,777.894717,3,1.0,3,0.0,1,1
0.98,4.0,68,1.2,42.0,905.263136,4,1.0,5,0.0,1,1
0.0,3.1,53,0.0,35.0,704.736825,4,1.0,2,0.0,1,1
0.0,3.3,65,0.0,36.0,740.526298,4,1.0,4,0.0,0,1
0.84,3.3,65,1.13,44.0,866.842082,4,1.0,3,0.0,1,1
-0.98,3.5,69,-0.55,32.0,697.3684059999998,4,0.0,3,0.0,1,1
-1.48,3.5,70,-1.2,47.0,934.210501,4,1.0,5,0.0,1,1
-1.01,3.3,60,-1.28,40.0,803.6841900000002,2,1.0,5,0.0,1,1
-0.9,3.1,70,-0.53,35.0,704.736825,4,0.0,3,0.0,1,0
-0.01,2.9,68,0.4,38.0,732.1052440000002,4,1.0,4,0.0,1,1
-0.22,3.1,69,-0.08,35.0,704.736825,4,0.0,3,0.0,1,1
0.0,2.9,68,-1.92,30.0,605.78946,4,0.0,5,0.0,0,0
0.0,3.8,67,-0.5,42.0,885.2631359999998,4,1.0,5,0.0,0,1
0.02,3.9,67,-0.03,43.0,911.052609,3,0.0,6,0.0,1,1
-1.34,3.0,65,-0.42,44.0,836.842082,5,1.0,3,0.0,1,1
0.71,3.5,67,0.95,39.0,807.894717,5,0.0,3,0.0,1,1
0.0,2.9,69,-2.63,24.5,518.9473585,5,0.0,3,0.0,0,0
0.0,2.9,66,0.0,31.0,621.578933,4,1.0,2,0.0,0,1
-0.39,3.6,69,-0.21,40.0,833.6841900000002,4,0.0,2,0.0,0,1
0.13,2.5,65,0.58,35.0,644.736825,3,0.0,3,0.0,1,0
-0.37,3.5,70,-0.06,38.0,792.1052440000002,4,0.0,3,0.0,1,1
-0.39,3.5,68,-0.39,37.0,776.315771,4,1.0,4,0.0,1,1
1.3,3.4,70,0.87,34.0,718.9473519999998,4,0.0,3,0.0,1,1
-1.89,2.8,65,-1.98,32.0,627.3684059999998,4,1.0,3,0.0,1,1
-0.87,3.3,68,-0.29,33.5,701.0526155,3,1.0,4,0.0,1,0
1.52,3.7,69,1.42,43.0,891.052609,4,0.0,4,0.0,1,1
0.6,3.6,69,0.57,45.0,912.631555,4,1.0,6,0.0,1,1
